CNN-Transformer_equity,CNN-Transformer_drawdown,XGBoost_equity,XGBoost_drawdown,Transformer_equity,Transformer_drawdown,PatchTST_equity,PatchTST_drawdown,LSTM-Transformer_equity,LSTM-Transformer_drawdown,LSTM_equity,LSTM_drawdown,TimeMixer_equity,TimeMixer_drawdown,ModernTCN_equity,ModernTCN_drawdown,TCN_equity,TCN_drawdown,DLinear_equity,DLinear_drawdown
7.42430424,-0.02050541,5.07430384,-0.02050541,4.87677993,-0.07363312,4.09201585,-0.17833739,3.05470188,-0.18497256,2.06931611,-0.20948076,1.67539641,-0.15257235,0.97921115,-0.36943024,1.10995820,-0.20807806,0.62077831,-0.39085729
7.46380197,-0.01529444,5.10129943,-0.01529444,4.90272469,-0.06870480,4.06615407,-0.18353034,3.07095307,-0.18063657,2.05830723,-0.21368637,1.68430962,-0.14806399,0.98442061,-0.36607557,1.11586325,-0.20386499,0.62408089,-0.38761662
7.52960397,-0.00661313,5.05122430,-0.02496046,4.94594785,-0.06049436,4.09793574,-0.17714869,3.09802706,-0.17341294,2.04016088,-0.22061863,1.69915874,-0.14055319,0.99309942,-0.36048680,1.12570086,-0.19684614,0.61795482,-0.39362786
7.49543200,-0.01112147,5.07414852,-0.02053539,4.96344834,-0.05717006,4.11243567,-0.17423716,3.08396713,-0.17716428,2.04941984,-0.21708152,1.70517096,-0.13751217,0.98859238,-0.36338913,1.12059204,-0.20049113,0.61453237,-0.39698616
7.45996347,-0.01580086,5.09815950,-0.01590055,4.98693547,-0.05270857,4.13189580,-0.17032963,3.06937373,-0.18105795,2.05911774,-0.21337674,1.71323986,-0.13343086,0.98391434,-0.36640159,1.11528938,-0.20427442,0.61682582,-0.39473570
7.44446733,-0.01784528,5.10874960,-0.01385634,4.97158947,-0.05562361,4.11918096,-0.17288272,3.07268019,-0.18017576,2.06339502,-0.21174273,1.71679868,-0.13163078,0.98497426,-0.36571905,1.11297265,-0.20592734,0.61492769,-0.39659825
7.43709787,-0.01881754,5.11380687,-0.01288013,4.96666798,-0.05655847,4.11510328,-0.17370151,3.07572191,-0.17936419,2.06543763,-0.21096242,1.71849818,-0.13077116,0.98301423,-0.36698122,1.11187089,-0.20671341,0.61431896,-0.39719557
7.44494738,-0.01778195,5.10840949,-0.01392199,4.97191006,-0.05556271,4.10664488,-0.17539993,3.07247563,-0.18023033,2.06325765,-0.21179521,1.71668438,-0.13168859,0.98405176,-0.36631310,1.11304442,-0.20587613,0.61305626,-0.39843461
7.44733975,-0.01746632,5.10676795,-0.01423885,4.97350774,-0.05525923,4.10385787,-0.17595955,3.07148831,-0.18049376,2.06259464,-0.21204849,1.71613274,-0.13196762,0.98436798,-0.36610947,1.11157371,-0.20692544,0.61264020,-0.39884286
7.47205616,-0.01420546,5.08981949,-0.01751042,4.99001394,-0.05212380,4.11747785,-0.17322470,3.07861055,-0.17859347,2.06737744,-0.21022137,1.71043720,-0.13484846,0.98763492,-0.36400570,1.11415125,-0.20508644,0.60999432,-0.40143915
7.63059309,0.00000000,4.98182720,-0.03835621,5.09588861,-0.03201242,4.20483966,-0.15568275,3.14393039,-0.16116543,2.11124162,-0.19346439,1.67414632,-0.15320465,1.00858988,-0.35051161,1.13779055,-0.18822051,0.62232676,-0.38933786
7.58402616,-0.00610266,5.01222961,-0.03248762,5.06479012,-0.03791972,4.17917894,-0.16083534,3.12474404,-0.16628456,2.09835743,-0.19838641,1.68436307,-0.14803695,1.00243479,-0.35447522,1.13084699,-0.19317453,0.61852891,-0.39306453
7.63017026,-0.00005541,4.98173330,-0.03837433,5.09560623,-0.03206606,4.20460665,-0.15572954,3.14375617,-0.16121192,2.08349187,-0.20406534,1.67411476,-0.15322061,1.00853399,-0.35054760,1.13772750,-0.18826550,0.62229228,-0.38937170
7.70822453,0.00000000,4.93077172,-0.04821147,5.14773270,-0.02216439,4.24761847,-0.14709292,3.17591582,-0.15263137,2.06217839,-0.21220751,1.65698909,-0.16188290,1.01885098,-0.34390390,1.14936610,-0.17996170,0.62865813,-0.38312516
7.63736384,-0.00919287,4.97609965,-0.03946180,5.10041027,-0.03115351,4.20857068,-0.15493358,3.14672005,-0.16042112,2.08113573,-0.20496544,1.67222157,-0.15417820,1.02719829,-0.33852859,1.13880013,-0.18750021,0.63380865,-0.37807119
7.70959082,0.00000000,4.92904040,-0.04854566,5.04707500,-0.04128479,4.16456141,-0.16377049,3.17647875,-0.15248118,2.06145431,-0.21248412,1.65640728,-0.16217719,1.01748402,-0.34478417,1.14956982,-0.17981635,0.63916880,-0.37281150
7.74822755,0.00000000,4.90433844,-0.05331389,5.06732141,-0.03743889,4.18126762,-0.16041594,3.19239773,-0.14823382,2.05112330,-0.21643077,1.64810617,-0.16637595,1.02156567,-0.34215576,1.15533091,-0.17570599,0.64237201,-0.36966834
7.72364909,-0.00317214,4.91989568,-0.05031087,5.05124716,-0.04049227,4.16800405,-0.16307922,3.18227099,-0.15093575,2.05762975,-0.21394518,1.65333419,-0.16373158,1.01832512,-0.34424253,1.15166604,-0.17832077,0.64376733,-0.36829917
7.69436880,-0.00695111,4.93854697,-0.04671061,5.03209793,-0.04412975,4.15220318,-0.16625198,3.17020703,-0.15415454,2.06543021,-0.21096525,1.65960197,-0.16056129,1.01446466,-0.34672850,1.14730008,-0.18143574,0.64620784,-0.36590440
7.49551886,-0.03261503,5.06617664,-0.02207421,5.15711320,-0.02038252,4.04489544,-0.18779900,3.08827757,-0.17601421,2.11880829,-0.19057378,1.70249200,-0.13886720,1.03966758,-0.33049891,1.11764975,-0.20259037,0.66290816,-0.34951711
7.48902058,-0.03345371,5.06685067,-0.02194410,5.15779932,-0.02025219,4.04138870,-0.18850314,3.08786669,-0.17612383,2.11909019,-0.19046609,1.70271851,-0.13875263,1.03980590,-0.33040983,1.11668080,-0.20328168,0.66299636,-0.34943056
7.54726599,-0.02593646,5.10625780,-0.01433733,5.19791380,-0.01263226,4.07282035,-0.18219177,3.10879453,-0.17054006,2.13557129,-0.18416999,1.71596130,-0.13205433,1.04789293,-0.32520214,1.12536572,-0.19708525,0.66815277,-0.34437080
7.57150929,-0.02280757,5.12266010,-0.01117119,5.17601917,-0.01679125,4.08590305,-0.17956481,3.11878058,-0.16787567,2.14243116,-0.18154938,1.72147331,-0.12926632,1.05125897,-0.32303455,1.12898062,-0.19450613,0.66533838,-0.34713244
7.53258895,-0.02783070,5.09632774,-0.01625413,5.14423651,-0.02282851,4.06490001,-0.18378215,3.10274890,-0.17215310,2.13141828,-0.18575652,1.71262430,-0.13374221,1.05561157,-0.32023167,1.12317724,-0.19864667,0.66875847,-0.34377646
7.61212461,-0.01756569,5.15013923,-0.00586688,5.19855386,-0.01251068,4.01791434,-0.19321671,3.13551044,-0.16341197,2.15392366,-0.17715902,1.73070769,-0.12459550,1.06570203,-0.31373385,1.13503673,-0.19018528,0.67515104,-0.33750370
7.59781088,-0.01941304,5.14045498,-0.00773624,5.18877857,-0.01436754,4.00634119,-0.19554056,3.12961447,-0.16498507,2.14987345,-0.17870628,1.72745329,-0.12624160,1.06664026,-0.31312967,1.13290242,-0.19170804,0.67388150,-0.33874945
7.45938147,-0.03727899,5.04679772,-0.02581493,5.09424087,-0.03232541,4.07532896,-0.18168805,3.07259401,-0.18019875,2.11070352,-0.19366996,1.69597970,-0.14216117,1.08607406,-0.30061513,1.11226134,-0.20643484,0.66160362,-0.35079720
7.40627273,-0.04413330,5.01086591,-0.03275086,5.05797128,-0.03921499,4.04223841,-0.18833252,3.05071799,-0.18603551,2.09567589,-0.19941081,1.68390480,-0.14826875,1.09380661,-0.29563571,1.10434235,-0.21208480,0.65689318,-0.35541934
7.53112065,-0.02802020,5.09533434,-0.01644589,4.96765082,-0.05637178,4.11037864,-0.17465020,3.10214410,-0.17231447,2.13100281,-0.18591523,1.71229047,-0.13391107,1.07536825,-0.30750921,1.12295830,-0.19880287,0.64516301,-0.36692965
7.54817522,-0.02581911,5.10687296,-0.01421858,4.97393264,-0.05517852,4.11968678,-0.17278116,3.10916905,-0.17044013,2.13582856,-0.18407170,1.71616803,-0.13194977,1.07672811,-0.30663353,1.12550129,-0.19698853,0.64597884,-0.36612911
7.57057619,-0.02292800,5.12202879,-0.01129305,4.98869395,-0.05237454,4.13191291,-0.17032619,3.11839623,-0.16797822,2.14216713,-0.18165025,1.72126116,-0.12937363,1.07992355,-0.30457580,1.12884148,-0.19460540,0.64789594,-0.36424795
7.65042996,-0.01262193,5.06288006,-0.02271055,4.93108495,-0.06331763,4.08419794,-0.17990719,3.15128880,-0.15920213,2.16476252,-0.17301836,1.73941687,-0.12019034,1.09131449,-0.29724053,1.14074840,-0.18611017,0.64041409,-0.37158955
7.73360962,-0.00188662,5.12298934,-0.01110763,4.98962949,-0.05219683,4.13268777,-0.17017060,3.11387497,-0.16918454,2.13906128,-0.18283674,1.71876556,-0.13063592,1.10317985,-0.28959974,1.12720481,-0.19577312,0.64801744,-0.36412872
7.72811758,-0.00259543,5.11935124,-0.01180990,4.98608610,-0.05286991,4.12975294,-0.17075991,3.11608630,-0.16859454,2.14058033,-0.18225643,1.71998614,-0.13001854,1.10239643,-0.29010423,1.12800530,-0.19520199,0.64782961,-0.36431303
7.67886216,-0.00895242,5.08672288,-0.01810816,4.95430710,-0.05890648,4.10343182,-0.17604510,3.09310973,-0.17472493,2.15422340,-0.17704452,1.73094853,-0.12447368,1.10832019,-0.28628958,1.11968791,-0.20113620,0.64305282,-0.36900029
7.72367085,-0.00316933,5.11640558,-0.01237850,4.98321712,-0.05341489,4.12737669,-0.17123705,3.11115904,-0.16990918,2.14165279,-0.18184673,1.72084788,-0.12958267,1.10185278,-0.29045432,1.12622166,-0.19647457,0.63865734,-0.37331338
7.81503882,0.00000000,5.17693063,-0.00069533,5.04216660,-0.04221716,4.17620192,-0.16143311,3.14796282,-0.16008954,2.11631789,-0.19152516,1.70049093,-0.13987936,1.11378541,-0.28277022,1.13954442,-0.18696918,0.64557375,-0.36652661
7.90604444,0.00000000,5.11146868,-0.01333147,4.97840873,-0.05432826,4.22483353,-0.15166805,3.18462064,-0.15030883,2.09167350,-0.20093980,1.68068882,-0.14989541,1.09970166,-0.29183954,1.15281434,-0.17750149,0.63741051,-0.37453684
7.92814342,0.00000000,5.09718110,-0.01608941,4.96449308,-0.05697160,4.20879943,-0.15488765,3.17253437,-0.15353358,2.08582686,-0.20317333,1.67599096,-0.15227162,1.09662778,-0.29381899,1.15603669,-0.17520244,0.63562882,-0.37628514
7.85704189,-0.00896824,5.05656551,-0.02392945,4.92493479,-0.06448589,4.17526269,-0.16162171,3.14725484,-0.16027843,2.06920648,-0.20952264,1.66263626,-0.15902653,1.08788958,-0.29944602,1.14566907,-0.18259942,0.63056397,-0.38125505
7.88975610,-0.00484191,5.07761943,-0.01986540,4.94544064,-0.06059070,4.19264715,-0.15813097,3.16035900,-0.15678210,2.07782199,-0.20623135,1.66955894,-0.15552498,1.09241920,-0.29652914,1.13975320,-0.18682022,0.63318944,-0.37867879
7.88370063,-0.00560570,5.07372231,-0.02061767,4.94164496,-0.06131171,4.18942925,-0.15877711,3.15793339,-0.15742928,2.07622724,-0.20684057,1.66827754,-0.15617313,1.09158076,-0.29706906,1.14062797,-0.18619610,0.63304223,-0.37882324
7.85763022,-0.00889404,5.05694414,-0.02385636,4.92530356,-0.06441584,4.17557533,-0.16155893,3.14749050,-0.16021556,2.06936142,-0.20946345,1.66276075,-0.15896356,1.08797104,-0.29939356,1.13571543,-0.18970105,0.63031579,-0.38149858
7.64407642,-0.03583020,4.91950707,-0.05038588,4.79144420,-0.08984304,4.06209201,-0.18434599,3.06194835,-0.18303912,2.01312054,-0.23094857,1.61757042,-0.18182115,1.05840228,-0.31843457,1.16544606,-0.16848913,0.64681613,-0.36530751
7.57616679,-0.04439585,4.87580240,-0.05882221,4.74887723,-0.09792883,4.09411736,-0.17791541,3.03474614,-0.19029697,1.99523607,-0.23778078,1.60320000,-0.18908982,1.04899949,-0.32448956,1.17579983,-0.16110203,0.64042303,-0.37158079
7.56789313,-0.04543943,4.87047771,-0.05985004,4.74369115,-0.09891395,4.09858839,-0.17701764,3.03143201,-0.19118122,1.99305715,-0.23861318,1.60144921,-0.18997538,1.04785391,-0.32522726,1.17708388,-0.16018590,0.63972365,-0.37226706
7.60978956,-0.04015491,4.89744104,-0.05464530,4.76995259,-0.09392547,4.11717990,-0.17328453,3.04821425,-0.18670353,2.00409086,-0.23439808,1.61031495,-0.18549102,1.05365491,-0.32149167,1.17056745,-0.16483517,0.64326520,-0.36879188
7.62137302,-0.03869385,4.88508882,-0.05702965,4.75792192,-0.09621075,4.10679564,-0.17536965,3.04052610,-0.18875481,1.99903619,-0.23632907,1.60625345,-0.18754536,1.05525876,-0.32045886,1.17351983,-0.16272874,0.64164277,-0.37038390
7.58447398,-0.04334804,4.90874009,-0.05246424,4.73012841,-0.10149026,4.12667878,-0.17137719,3.05524688,-0.18482715,2.00871456,-0.23263174,1.61403016,-0.18361184,1.05014970,-0.32374887,1.16783821,-0.16678240,0.63789460,-0.37406182
7.61210052,-0.03986342,4.92171149,-0.04996036,4.74735796,-0.09821742,4.11164730,-0.17439546,3.04411810,-0.18779643,2.00139780,-0.23542689,1.60815103,-0.18658555,1.05397489,-0.32128562,1.16241651,-0.17065063,0.64021814,-0.37178183
7.53269404,-0.04987919,4.87037011,-0.05987081,4.69783536,-0.10762447,4.06464454,-0.18383345,3.00931892,-0.19708123,2.02227560,-0.22745115,1.62492664,-0.17810032,1.06391557,-0.31488425,1.14912821,-0.18013143,0.63353964,-0.37833516
7.54376152,-0.04848322,4.87752594,-0.05848952,4.70473770,-0.10631334,4.07061656,-0.18263429,3.01374039,-0.19590153,2.01930435,-0.22858623,1.62253920,-0.17930791,1.06441482,-0.31456275,1.15081658,-0.17892683,0.63447047,-0.37742177
7.60482683,-0.04078087,4.91700858,-0.05086817,4.74282166,-0.09907912,4.10356742,-0.17601787,3.03813605,-0.18939251,2.00295847,-0.23483068,1.60940506,-0.18595125,1.07303106,-0.30901427,1.16013222,-0.17228040,0.63960639,-0.37238212
7.54378091,-0.04848077,4.87753848,-0.05848710,4.70474979,-0.10631104,4.07062702,-0.18263219,3.01374814,-0.19589946,2.01903674,-0.22868846,1.59487654,-0.19329988,1.06441756,-0.31456099,1.15081954,-0.17892472,0.63447210,-0.37742017
7.57100073,-0.04504746,4.89513784,-0.05508988,4.72172569,-0.10308639,4.08531485,-0.17968292,3.02462249,-0.19299807,2.01175156,-0.23147155,1.58752695,-0.19701736,1.05951246,-0.31771966,1.15497198,-0.17596208,0.63154830,-0.38028917
7.55452103,-0.04712609,4.90089789,-0.05397802,4.71144797,-0.10503869,4.07642239,-0.18146850,3.01803883,-0.19475466,2.01613051,-0.22979870,1.58248388,-0.19956818,1.05614672,-0.31988705,1.15245797,-0.17775575,0.63292298,-0.37894026
7.58775345,-0.04293439,4.87933879,-0.05813958,4.73217368,-0.10110175,4.09435462,-0.17786777,3.03131521,-0.19121238,2.00726153,-0.23318682,1.58944524,-0.19604707,1.05044457,-0.32355899,1.15752764,-0.17413869,0.63013874,-0.38167231
7.60766972,-0.04042229,4.86653155,-0.06061177,4.74459465,-0.09874233,4.10510144,-0.17570984,3.03927178,-0.18908948,2.00199289,-0.23519955,1.58368383,-0.19896124,1.04768737,-0.32533451,1.16056591,-0.17197097,0.62848476,-0.38329529
7.64648882,-0.03552592,4.84169945,-0.06540512,4.76880455,-0.09414355,4.12604825,-0.17150380,3.05478005,-0.18495170,1.99177747,-0.23910204,1.57560289,-0.20304864,1.05198564,-0.32256660,1.16648784,-0.16774585,0.62527784,-0.38644210
7.51295852,-0.05236849,4.92624983,-0.04908433,4.68552712,-0.10996248,4.05399525,-0.18597179,3.00143456,-0.19918486,2.02655979,-0.22581451,1.60311757,-0.18913151,1.06930444,-0.31141405,1.14611752,-0.18227947,0.63619704,-0.37572757
7.46273119,-0.05870381,4.95918391,-0.04272705,4.65420238,-0.11591276,4.02689256,-0.19141392,2.98136869,-0.20453865,2.04010820,-0.22063875,1.61383509,-0.18371051,1.06108638,-0.31670612,1.13845523,-0.18774628,0.64045029,-0.37155404
7.46145243,-0.05886510,4.96329333,-0.04193381,4.65034568,-0.11664535,4.02355569,-0.19208395,2.97889819,-0.20519780,2.04179873,-0.21999294,1.61517239,-0.18303409,1.06020711,-0.31727233,1.13751186,-0.18841935,0.64098099,-0.37103328
7.45582229,-0.05957525,4.95954820,-0.04265673,4.65385467,-0.11597881,4.02659172,-0.19147432,2.98114596,-0.20459808,2.04025807,-0.22058150,1.61395364,-0.18365055,1.05834691,-0.31847022,1.13837018,-0.18780696,0.64082367,-0.37118765
7.33586926,-0.07470528,4.87975649,-0.05805895,4.57432725,-0.13108541,3.95778329,-0.20529082,2.93020264,-0.21819030,2.00743336,-0.23312118,1.58798754,-0.19678439,1.04131969,-0.32943502,1.11891714,-0.20168612,0.65113357,-0.36107100
7.36308102,-0.07127298,4.89785752,-0.05456491,4.59129532,-0.12786224,3.97246434,-0.20234291,2.94107197,-0.21529025,2.01487976,-0.23027651,1.59387804,-0.19380493,1.04518237,-0.32694762,1.12306766,-0.19872485,0.65289776,-0.35933988
7.46242727,-0.05874214,4.96394178,-0.04180864,4.65324330,-0.11609494,3.91489347,-0.21390295,2.98075433,-0.20470257,2.04206549,-0.21989103,1.61538342,-0.18292736,1.03003509,-0.33670182,1.10679162,-0.21033732,0.66170697,-0.35069578
7.42518479,-0.06343965,4.93916840,-0.04659065,4.63002051,-0.12050621,3.89144065,-0.21861219,2.96587838,-0.20867163,2.03187423,-0.22378429,1.60732158,-0.18700509,1.03517565,-0.33339152,1.11231525,-0.20639637,0.66434762,-0.34810463
7.49331189,-0.05484658,4.88891168,-0.05629172,4.67250159,-0.11243674,3.85184470,-0.22656292,2.93570016,-0.21672351,2.01119963,-0.23168239,1.59096686,-0.19527743,1.02360742,-0.34084096,1.12363321,-0.19832135,0.67110745,-0.34147150
7.48757098,-0.05557069,4.88027719,-0.05795844,4.66892181,-0.11311673,3.84504181,-0.22792892,2.93794931,-0.21612341,2.01274048,-0.23109376,1.59218576,-0.19466090,1.02179958,-0.34200513,1.12277236,-0.19893554,0.67059329,-0.34197602
7.36494121,-0.07103835,4.80034910,-0.07338699,4.59245526,-0.12764191,3.90417000,-0.21605618,2.98606639,-0.20328525,2.04570470,-0.21850078,1.61826222,-0.18147124,1.00506478,-0.35278162,1.10438384,-0.21205520,0.68090552,-0.33185708
7.31671407,-0.07712138,4.76891543,-0.07945464,4.56238291,-0.13335429,3.87470053,-0.22197355,2.96352694,-0.20929902,2.05910039,-0.21338337,1.60604724,-0.18764966,0.99848341,-0.35701974,1.09715211,-0.21721482,0.68536423,-0.32748194
7.32891903,-0.07558193,4.77687043,-0.07791908,4.56999340,-0.13190864,3.86436246,-0.22404940,2.95561997,-0.21140868,2.06047606,-0.21285783,1.60176216,-0.18981709,1.00014897,-0.35594719,1.09898226,-0.21590906,0.68582212,-0.32703263
7.27308491,-0.08262445,4.74047865,-0.08494380,4.53517768,-0.13852205,3.83105811,-0.23073680,2.93014746,-0.21820502,2.07411298,-0.20764826,1.61396491,-0.18364485,0.99252951,-0.36085379,1.09060985,-0.22188253,0.69036112,-0.32257871
7.27091258,-0.08289845,4.73715406,-0.08558555,4.53382311,-0.13877935,3.82991385,-0.23096656,2.92927229,-0.21843853,2.07473247,-0.20741160,1.61444697,-0.18340102,0.99223306,-0.36104469,1.08984498,-0.22242824,0.69056732,-0.32237638
7.24914701,-0.08564381,4.75133479,-0.08284824,4.52025105,-0.14135743,3.81844895,-0.23326867,2.93511183,-0.21688048,2.08094321,-0.20503898,1.61927984,-0.18095652,0.99421109,-0.35977093,1.09310745,-0.22010056,0.69263454,-0.32034791
7.16346196,-0.09645152,4.69992526,-0.09277184,4.46682160,-0.15150660,3.77331481,-0.24233145,2.90335386,-0.22535385,2.05842736,-0.21364047,1.60175920,-0.18981858,0.98345370,-0.36669822,1.08128001,-0.22853909,0.68514022,-0.32770176
7.15684779,-0.09728578,4.69558572,-0.09360950,4.46269729,-0.15229003,3.76983083,-0.24303102,2.90067314,-0.22606909,2.05652678,-0.21436654,1.60028026,-0.19056664,0.98254566,-0.36728296,1.08028164,-0.22925140,0.68508768,-0.32775331
6.99343054,-0.11789808,4.58836817,-0.11430574,4.36079745,-0.17164638,3.85214015,-0.22650359,2.83444007,-0.24374079,2.00956868,-0.23230545,1.56373996,-0.20904899,0.96011052,-0.38173022,1.05561482,-0.24685043,0.66875952,-0.34377543
7.03057400,-0.11321307,4.61273788,-0.10960165,4.38395848,-0.16724683,3.83168069,-0.23061178,2.84949433,-0.23972415,2.02024189,-0.22822807,1.57204528,-0.20484810,0.95405108,-0.38563224,1.04895263,-0.25160370,0.67231143,-0.34029009
6.95554132,-0.12267716,4.56350917,-0.11910428,4.33717139,-0.17613426,3.78695601,-0.23959234,2.81908355,-0.24783808,1.99868118,-0.23646469,1.55526788,-0.21333423,0.96423303,-0.37907550,1.03670890,-0.26033924,0.66513629,-0.34733074
6.88245199,-0.13189613,4.51555549,-0.12836080,4.37840953,-0.16830088,3.74716240,-0.24758276,2.84588760,-0.24068647,2.01768479,-0.22920494,1.57005548,-0.20585455,0.95506504,-0.38497930,1.02581509,-0.26811165,0.65814699,-0.35418904
6.86979266,-0.13349289,4.50724974,-0.12996406,4.38646302,-0.16677109,3.75030764,-0.24695121,2.85112223,-0.23928981,2.02139604,-0.22778716,1.57294339,-0.20439383,0.95330832,-0.38611054,1.02392824,-0.26945786,0.65693642,-0.35537692
6.87738711,-0.13253498,4.51223243,-0.12900225,4.38692572,-0.16668319,3.74616173,-0.24778369,2.84797036,-0.24013076,2.01916142,-0.22864083,1.57120452,-0.20527336,0.95436219,-0.38543190,1.02177238,-0.27099600,0.65555325,-0.35673416
6.91057002,-0.12834952,4.53400364,-0.12479974,4.36137218,-0.17153721,3.72808676,-0.25141309,2.83422910,-0.24379708,2.00941911,-0.23236259,1.56362357,-0.20910786,0.94880310,-0.38901172,1.02568059,-0.26820761,0.65806069,-0.35427371
6.86277168,-0.13437846,4.50264330,-0.13085324,4.32684450,-0.17809590,3.69857261,-0.25733942,2.85383261,-0.23856665,2.02331766,-0.22705307,1.57443868,-0.20363750,0.95536568,-0.38478569,1.03174923,-0.26387782,0.65350909,-0.35874001
6.86529442,-0.13406026,4.49648549,-0.13204188,4.32843504,-0.17779377,3.69351445,-0.25835508,2.85278355,-0.23884655,2.02257389,-0.22733720,1.57385992,-0.20393024,0.95501449,-0.38501184,1.03109675,-0.26434334,0.65374931,-0.35850428
6.83890801,-0.13738846,4.48369996,-0.13450988,4.34074273,-0.17545587,3.68301213,-0.26046391,2.84467180,-0.24101085,2.01682280,-0.22953423,1.56938473,-0.20619382,0.95229896,-0.38676053,1.02713378,-0.26717080,0.65560822,-0.35668022
6.84490133,-0.13663250,4.48762928,-0.13375140,4.34020602,-0.17555782,3.68623976,-0.25981582,2.84716475,-0.24034571,2.01859026,-0.22885903,1.57076007,-0.20549817,0.95313351,-0.38622312,1.02803392,-0.26652858,0.65552715,-0.35675977
6.85293622,-0.13561904,4.49289709,-0.13273455,4.33077106,-0.17735003,3.69056686,-0.25894695,2.85050689,-0.23945399,2.02095978,-0.22795382,1.57260391,-0.20456554,0.95425235,-0.38550263,1.02924068,-0.26566760,0.65629665,-0.35600470
6.85961743,-0.13477632,4.48402388,-0.13444735,4.33932407,-0.17572535,3.68327821,-0.26041049,2.84487731,-0.24095602,2.01696851,-0.22947857,1.56949811,-0.20613648,0.95236776,-0.38671623,1.03024412,-0.26495167,0.65693650,-0.35537684
