bench_equity,bench_drawdown,cnn_transformer_equity,cnn_transformer_drawdown,lstm_transformer_equity,lstm_transformer_drawdown,transformer_equity,transformer_drawdown,lstm_equity,lstm_drawdown,tcn_equity,tcn_drawdown,modern_tcn_equity,modern_tcn_drawdown,patchtst_equity,patchtst_drawdown,xgboost_equity,xgboost_drawdown
0.98512566,-0.043246925,1.1175036247601826,0.0,1.0574843729487153,0.0,1.1075769570188727,0.0,1.0637300382106298,0.0,0.9554907521615431,-0.06765540152733729,1.00898342729319,-0.020076256250604163,1.045700381379049,-0.010644841085100665,0.98512564193338,-0.043246914672688486
0.98645675,-0.04195422,1.1159957470103683,-0.0013493269430225885,1.05605748079247,-0.0013493269430228105,1.1060824735892962,-0.0013493269430225885,1.0622947186099696,-0.0013493269430228105,0.9532477582048442,-0.06984406038688573,1.0066148604340046,-0.022376606128699073,1.0460666896421535,-0.010298270522146824,0.9864566945294337,-0.04195419765893982
0.98460084,-0.043756664,1.1180992970918593,0.0,1.0580480527151064,0.0,1.1081673380555699,0.0,1.059236390983634,-0.004224424492660694,0.9505033748406162,-0.07252196281554646,1.0037168341303686,-0.025191166515049157,1.044098659006623,-0.01216025823568001,0.9846008119029426,-0.043756629098462674
0.9823908,-0.045903027,1.1206144905794302,0.0,1.0604281593645315,0.0,1.1106601893426298,0.0,1.056858959230969,-0.006459419902458685,0.9483699918454731,-0.07460366596913048,1.0014640147479736,-0.02737910255390963,1.0417552035457205,-0.014377441848899664,0.98239089799341,-0.04590289538293735
0.9843907,-0.04396075,1.118337998885956,-0.002031467299960621,1.0582739342348253,-0.002031467299960399,1.1084039194866122,-0.002031467299960621,1.0590103040339351,-0.004436966154151345,0.9503004962286978,-0.07271992682256567,1.0035025974601393,-0.025399232965162,1.0438758031049482,-0.012371106046336622,0.9843906554202829,-0.04396073287429325
0.9807937,-0.04745412,1.1224392868113022,0.0,1.062154948840883,0.0,1.1124687761005565,0.0,1.0551407796651915,-0.008074660145808155,0.946828187306132,-0.07610812127746636,0.9998358930473699,-0.028960332799103372,1.04006157878374,-0.015979809434652825,0.9807937842519829,-0.04745401072770694
0.9787683,-0.04942119,1.1247620661882152,0.0,1.0643529756199193,0.0,1.1147709224713653,0.0,1.0529617772642197,-0.010123114474161254,0.9478392432026738,-0.07512155756477523,1.0009035524060501,-0.02792342304666695,1.0379137168860628,-0.018011938605631217,0.9787683180280148,-0.04942114159560784
0.98204297,-0.046240866,1.1210114370114637,-0.003334597858071664,1.0608037864671849,-0.003334597858071664,1.1173827308094098,0.0,1.056484728978557,-0.00681122932681355,0.9500599455807321,-0.0729546502846008,1.003248579703638,-0.025645934768379286,1.0413863214831054,-0.014726447527943387,0.9820430366345104,-0.04624073800343809
0.9770967,-0.051044703,1.1266863146725474,0.0,1.0661738759344828,0.0,1.1219167610246514,0.0,1.0511634416693214,-0.011813708450357896,0.9452746971121435,-0.07762397916292352,0.9981954314765478,-0.030553547514502233,1.0361410816187513,-0.019689059392635544,0.9770966961862022,-0.05104461913651914
0.9799924,-0.048232377,1.1233571300906395,-0.002954846028173752,1.0630234962918352,-0.002954846028173641,1.1186016697393961,-0.002954846028173752,1.0470098819872697,-0.015718420673243583,0.9415395454556577,-0.08126864915425802,0.9942511692099635,-0.03438421127175495,1.0392117924561217,-0.01678380692970549,0.9799924229046625,-0.048232292105101826
